0.088793,-0.019791,0.99585
-0.099709,0.48879,0.86669
-0.13035,0.039934,0.99066
-0.051025,0.038094,0.9948
0.028301,0.036255,0.99894
0.12183,0.16039,0.97951
-0.26764,0.090432,0.95927
-0.13893,-0.25597,0.95665
-0.026993,-0.1221,0.99215
-0.18245,0.053372,0.98177
-0.015914,0.0025665,0.99987
-0.14366,0.00268,0.98962
-0.23619,0.0084288,0.97167
-0.14556,0.012547,0.98927
0.11368,-0.0047601,0.99351
-0.020731,-0.00028088,0.99979
0.031006,-0.039485,0.99874
