-0.11468,0.99295,0.029959
0.018464,0.87179,-0.48954
-0.018227,0.99892,-0.042665
0.019268,0.9983,-0.040197
0.056763,0.99767,-0.037729
-0.025799,0.9869,-0.15927
-0.18131,0.97307,-0.14232
-0.13681,0.96171,0.23746
-0.16653,0.97919,0.11597
-0.16759,0.98222,-0.084541
0.0060577,0.99998,-0.0024703
0.001766,1,-0.0024514
0.0065714,0.99995,-0.0070767
-0.00054958,0.99992,-0.012763
0.00012019,0.99999,0.0047777
0.012858,0.99991,0.0040987
-0.27893,0.95962,0.036385
