0.98944,0.11709,-0.08545
0.995,0.040228,0.091399
0.99122,0.023946,0.13001
0.99458,-0.017313,0.051932
0.99794,-0.058573,-0.026147
0.99231,0.0020607,-0.12376
0.94596,0.21413,0.24354
0.98106,0.095786,0.16835
0.98578,0.16142,0.046632
0.96876,0.1805,0.17009
0.99986,-0.0054299,0.016091
0.98961,-0.00063555,0.1438
0.97165,-0.0040323,0.23637
0.98933,0.0032057,0.14568
0.99354,0.00082922,-0.11344
0.99969,-0.013876,0.020725
0.95998,0.27962,-0.01599
